754020,0.05961,0.6408985,0.602721,,,,,0
754024,0.09151,0.634809,0.602721,,,,,0.004
754028,0.12333,0.6017585,0.602721,,,,,0.008
754032,0.15502,0.5846395,0.602721,,,,,0.012
754036,0.18654,0.54834,0.602721,,,,,0.016
754040,0.21788,0.556738,0.602721,,,,,0.02
754044,0.249,0.5627325,0.602721,,,,,0.024
754048,0.27986,0.5231365,0.602721,,,,,0.028
754052,0.31043,0.517655,0.602721,,,,,0.032
754056,0.34068,0.5086015,0.602568,,,,,0.036
754061,0.37059,0.4747625,0.602622,,,,,0.04
754065,0.40012,0.452941,0.602568,,,,,0.044
754069,0.42923,0.4707345,0.602568,,,,,0.048
754073,0.45791,0.481156,0.602622,,,,,0.052
754077,0.48612,0.4250585,0.602622,,,,,0.056
754081,0.51383,0.469566,0.602568,,,,,0.06
754085,0.54101,0.4290485,0.602622,,,,,0.064
754089,0.56765,0.414276,0.602622,,,,,0.068
754093,0.5937,0.386574,0.602667,,,,,0.072
754097,0.61914,0.3804085,0.602622,,,,,0.076
754101,0.64394,0.401394,0.602622,,,,,0.08
754105,0.66809,0.3723145,0.602667,,,,,0.084
754109,0.69156,0.383439,0.602667,,,,,0.088
754113,0.71431,0.3991235,0.602667,,,,,0.092
754117,0.73634,0.3858995,0.602667,,,,,0.096
754121,0.75761,-0.1514205,0.602622,,,,,0.1
754125,0.7781,-0.1548405,0.602721,,,,,0.104
754129,0.7978,-0.2052095,0.602667,,,,,0.108
754133,0.81669,-0.256063,0.602667,,,,,0.112
754137,0.83473,-0.2798225,0.602667,,,,,0.116
754141,0.85192,-0.29925,0.602622,,,,,0.12
754145,0.86824,-0.3128445,0.602667,,,,,0.124
754149,0.88367,-0.341221,0.602721,,,,,0.128
754153,0.89819,-0.374566,0.602667,,,,,0.132
754157,0.9118,-0.36461,0.602667,,,,,0.136
754161,0.92447,-0.4168505,0.602721,,,,,0.14
754165,0.93619,-0.498085,0.602721,,,,,0.144
754169,0.94696,-0.470934,0.602775,,,,,0.148
754173,0.95676,-0.5114515,0.602721,,,,,0.152
754177,0.96557,-0.543267,0.602721,,,,,0.156
754181,0.9734,-0.5198305,0.602775,,,,,0.16
754186,0.98023,-0.5452145,0.602721,,,,,0.164
754190,0.98606,-0.588392,0.602721,,,,,0.168
754194,0.99088,-0.6127405,0.602721,,,,,0.172
754198,0.99468,-0.6575615,0.602721,,,,,0.176
754202,0.99747,-0.645145,0.602721,,,,,0.18
754206,0.99923,-0.690897,0.602775,,,,,0.184
754210,0.99997,-0.658825,0.602721,,,,,0.188
754214,0.99969,-0.686755,0.602721,,,,,0.192
754218,0.99838,-0.6870495,0.602775,,,,,0.196
754222,0.99606,-0.9090645,0.602721,,,,,0.2
754226,0.99271,-0.9242835,0.602775,,,,,0.204
754230,0.98834,-0.938277,0.602721,,,,,0.208
754234,0.98296,-0.9536385,0.60282,,,,,0.212
754238,0.97658,-0.987145,0.60282,,,,,0.216
754242,0.9692,-0.981217,0.60282,,,,,0.22
754246,0.96082,-1.0154645,0.602874,,,,,0.224
754250,0.95146,-1.0550415,0.60282,,,,,0.228
754254,0.94113,-1.0279285,0.60282,,,,,0.232
754258,0.92983,-1.044278,0.602775,,,,,0.236
754262,0.91758,-1.073367,0.60282,,,,,0.24
754266,0.90439,-1.0733575,0.60282,,,,,0.244
754270,0.89028,-1.105553,0.60282,,,,,0.248
754274,0.87525,-1.129835,0.60282,,,,,0.252
754278,0.85933,-1.156264,0.60282,,,,,0.256
754282,0.84252,-1.1211805,0.602775,,,,,0.26
754286,0.82486,-1.1208765,0.602775,,,,,0.264
754290,0.80635,-1.157575,0.602775,,,,,0.268
754294,0.78701,-1.1233655,0.60282,,,,,0.272
754298,0.76687,-1.1543165,0.60282,,,,,0.276
754302,0.74594,-1.1696875,0.60282,,,,,0.28
754306,0.72425,-1.2008855,0.60282,,,,,0.284
754311,0.70182,-1.177601,0.60282,,,,,0.288
754315,0.67867,-1.1908345,0.60282,,,,,0.292
754319,0.65482,-1.199204,0.60282,,,,,0.296
754323,0.63031,-0.980837,0.602775,,,,,0.3
754327,0.60515,-0.9553675,0.60282,,,,,0.304
754331,0.57937,-0.9396545,0.60282,,,,,0.308
754335,0.55299,-0.952755,0.602775,,,,,0.312
754339,0.52605,-0.9456775,0.60282,,,,,0.316
754343,0.49857,-0.8942825,0.602928,,,,,0.32
754347,0.47058,-0.9121045,0.602982,,,,,0.324
754351,0.44211,-0.888136,0.602928,,,,,0.328
754355,0.41319,-0.8800515,0.602874,,,,,0.332
754359,0.38384,-0.8337295,0.60282,,,,,0.336
754363,0.3541,-0.829901,0.602928,,,,,0.34
754367,0.324,-0.8373205,0.602982,,,,,0.344
754371,0.29356,-0.8095235,0.602874,,,,,0.348
754375,0.26283,-0.814093,0.60282,,,,,0.352
754379,0.23182,-0.7687685,0.60282,,,,,0.356
754383,0.20058,-0.7134785,0.602928,,,,,0.36
754387,0.16913,-0.7326685,0.602874,,,,,0.364
754391,0.13751,-0.6929585,0.602982,,,,,0.368
754395,0.10575,-0.6710895,0.60282,,,,,0.372
754399,0.07388,-0.68229,0.602874,,,,,0.376
754403,0.04194,-0.6446415,0.602928,,,,,0.38
754407,0.00995,-0.6155525,0.602874,,,,,0.384
754411,-0.02205,-0.5997255,0.602982,,,,,0.388
754415,-0.05402,-0.6112395,0.602874,,,,,0.392
754419,-0.08594,-0.5652405,0.603027,,,,,0.396
754423,-0.11778,-0.6804185,0.602874,,,,,0.4
754427,-0.14949,-0.669275,0.602982,,,,,0.404
754431,-0.18105,-0.642732,0.602928,,,,,0.408
754436,-0.21242,-0.587822,0.60282,,,,,0.412
754440,-0.24358,-0.570893,0.602874,,,,,0.416
754444,-0.27448,-0.5502115,0.602982,,,,,0.42
754448,-0.30511,-0.5096085,0.602874,,,,,0.424
754452,-0.33542,-0.5277725,0.602982,,,,,0.428
754456,-0.36539,-0.4609115,0.602982,,,,,0.432
754460,-0.39498,-0.4179335,0.602874,,,,,0.436
754464,-0.42417,-0.4281175,0.602874,,,,,0.44
754468,-0.45293,-0.419919,0.602982,,,,,0.444
754472,-0.48122,-0.3726755,0.602982,,,,,0.448
754476,-0.50902,-0.324273,0.602928,,,,,0.452
754480,-0.5363,-0.2975115,0.602874,,,,,0.456
754484,-0.56303,-0.2828055,0.60282,,,,,0.46
754488,-0.58919,-0.276374,0.602982,,,,,0.464
754492,-0.61474,-0.218196,0.602874,,,,,0.468
754496,-0.63966,-0.217113,0.602928,,,,,0.472
754500,-0.66392,-0.202046,0.602928,,,,,0.476
754504,-0.68751,-0.2006875,0.602928,,,,,0.48
754508,-0.71039,-0.171456,0.603081,,,,,0.484
754512,-0.73254,-0.1470695,0.603027,,,,,0.488
754516,-0.75395,-0.1375315,0.602874,,,,,0.492
754520,-0.77458,-0.0945915,0.602928,,,,,0.496
754524,-0.79442,0.0857755,0.603027,,,,,0.5
754528,-0.81344,0.118085,0.603027,,,,,0.504
754532,-0.83164,0.128269,0.602874,,,,,0.508
754536,-0.84898,0.1564935,0.602928,,,,,0.512
754540,-0.86545,0.210995,0.603027,,,,,0.516
754544,-0.88104,0.2348685,0.602874,,,,,0.52
754548,-0.89572,0.2561105,0.603027,,,,,0.524
754552,-0.90949,0.2709685,0.602928,,,,,0.528
754556,-0.92232,0.3058335,0.602928,,,,,0.532
754560,-0.93421,0.354483,0.602982,,,,,0.536
754565,-0.94515,0.3660255,0.603027,,,,,0.54
754569,-0.95512,0.3892055,0.603081,,,,,0.544
754573,-0.9641,0.4216765,0.602928,,,,,0.548
754577,-0.97211,0.446937,0.602928,,,,,0.552
754581,-0.97911,0.476216,0.602928,,,,,0.556
754585,-0.98512,0.504811,0.60282,,,,,0.56
754589,-0.99011,0.511043,0.602928,,,,,0.564
754593,-0.99409,0.549993,0.602721,,,,,0.568
754597,-0.99706,0.549518,0.602568,,,,,0.572
754601,-0.999,0.578664,0.602208,,,,,0.576
754605,-0.99992,0.609368,0.601713,,,,,0.58
